userId,locality,keywords,u_type,dest_fav
1334,Bonaberi,"Chauffeur expérimenté,Assistance bagages,Conduite souple,Confort,Vue panoramique,Navigation GPS,Silence,Connectivité,Boisson gratuite,Ponctualité,Espace de rangement,Cuisine,Musique,Éclairage tamisé,Sièges inclinables,Wi-Fi gratuit,Climatisation,Animaux acceptés,Ambiance chaleureuse",Planner,Mbalmayo
2903,Buea,"Assistance bagages,Animaux acceptés,Conversation,Wi-Fi gratuit,Ambiance chaleureuse,Chauffeur expérimenté,Navigation GPS,Sport,Conduite souple,Connectivité,Cuisine,Espace de rangement,Musique,Climatisation,Éclairage tamisé,Langue parlée,Boisson gratuite,Ponctualité,Sièges inclinables",Planner,Dibombari
2442,Bafoussam,"Silence,Sport,Espace de rangement,Navigation GPS,Ponctualité,Assistance bagages,Climatisation,Éclairage tamisé,Boisson gratuite,Langue parlée,Conversation,Connectivité,Chauffeur expérimenté,Confort,Animaux acceptés,Sièges inclinables,Vue panoramique,Conduite souple,Wi-Fi gratuit,Cuisine,Ambiance chaleureuse,Musique",Traveler,Messa
3562,Mbouda,"Confort,Langue parlée,Chauffeur expérimenté,Conduite souple,Connectivité,Espace de rangement,Animaux acceptés,Vue panoramique,Wi-Fi gratuit,Ambiance chaleureuse,Conversation,Musique,Assistance bagages",Traveler,Boutours
583,Yaounde,Vue panoramique,Planner,Maroua
4894,Dibombari,"Cuisine,Langue parlée",Planner,Melong
2919,Garoua,"Espace de rangement,Ambiance chaleureuse,Musique,Éclairage tamisé,Vue panoramique,Ponctualité,Boisson gratuite,Chauffeur expérimenté,Sport,Climatisation,Silence,Cuisine,Navigation GPS,Assistance bagages,Wi-Fi gratuit,Conversation,Langue parlée,Animaux acceptés,Confort,Sièges inclinables,Connectivité",Planner,Meiganga
1967,Guider,"Cuisine,Chauffeur expérimenté,Conversation,Silence,Wi-Fi gratuit",Traveler,Yaounde
1134,Mbanga,"Connectivité,Espace de rangement,Sièges inclinables,Chauffeur expérimenté,Vue panoramique,Sport,Ambiance chaleureuse,Animaux acceptés,Langue parlée,Navigation GPS",Traveler,Bali Nyonga
3522,Essos,"Navigation GPS,Ambiance chaleureuse",Planner,Buea
4041,Bimbia,"Silence,Espace de rangement,Connectivité,Éclairage tamisé,Boisson gratuite,Musique,Chauffeur expérimenté,Conduite souple,Ambiance chaleureuse,Ponctualité,Langue parlée,Cuisine,Animaux acceptés,Assistance bagages,Wi-Fi gratuit",Traveler,Figuif
3620,Beti,"Langue parlée,Navigation GPS,Connectivité,Conduite souple,Ponctualité,Conversation,Espace de rangement,Sport,Éclairage tamisé,Boisson gratuite,Cuisine,Confort,Chauffeur expérimenté,Vue panoramique,Climatisation",Planner,Maroua
4126,Bafoussam,"Navigation GPS,Sport,Connectivité,Sièges inclinables,Silence,Langue parlée,Assistance bagages,Vue panoramique,Éclairage tamisé,Conversation,Cuisine,Chauffeur expérimenté,Ponctualité,Wi-Fi gratuit,Climatisation,Ambiance chaleureuse,Musique,Animaux acceptés,Espace de rangement",Planner,Bertoua
4856,Bafang,"Silence,Éclairage tamisé,Assistance bagages,Wi-Fi gratuit,Animaux acceptés,Boisson gratuite,Climatisation,Connectivité,Ambiance chaleureuse,Sièges inclinables,Conduite souple,Sport,Vue panoramique,Navigation GPS",Traveler,Meiganga
1916,Bamenda,"Silence,Assistance bagages,Boisson gratuite,Langue parlée,Vue panoramique,Sièges inclinables,Navigation GPS,Sport,Animaux acceptés,Confort",Planner,Limbe
1834,Fontem,"Langue parlée,Assistance bagages,Chauffeur expérimenté,Ponctualité,Éclairage tamisé,Vue panoramique,Connectivité,Wi-Fi gratuit,Navigation GPS,Sièges inclinables,Musique,Boisson gratuite,Silence,Sport,Conduite souple",Planner,Melong
928,Bafang,"Cuisine,Navigation GPS",Traveler,Bandjoun
527,Mutengene,"Conversation,Wi-Fi gratuit,Navigation GPS,Cuisine,Éclairage tamisé",Traveler,Buea
1433,Figuif,"Sport,Ambiance chaleureuse,Éclairage tamisé,Animaux acceptés,Conversation,Navigation GPS,Confort,Langue parlée",Traveler,Muyuka
2777,Yagoua,"Sièges inclinables,Wi-Fi gratuit,Confort,Langue parlée,Vue panoramique,Espace de rangement,Climatisation,Ambiance chaleureuse,Sport,Boisson gratuite,Animaux acceptés,Musique,Ponctualité,Conduite souple,Éclairage tamisé,Chauffeur expérimenté",Planner,Bafoussam
2737,Dibombari,"Confort,Wi-Fi gratuit,Sièges inclinables,Assistance bagages,Silence,Climatisation,Conversation,Éclairage tamisé,Sport,Boisson gratuite,Ponctualité,Navigation GPS,Cuisine,Connectivité,Musique,Animaux acceptés,Espace de rangement,Vue panoramique",Traveler,Banga Bakundu
1514,Yaounde,"Espace de rangement,Vue panoramique,Sport,Sièges inclinables,Conversation,Cuisine,Ponctualité,Silence,Confort,Animaux acceptés,Connectivité,Boisson gratuite,Conduite souple,Climatisation,Éclairage tamisé,Langue parlée,Musique,Ambiance chaleureuse",Traveler,Yaounde
17,Essos,"Wi-Fi gratuit,Connectivité,Silence,Assistance bagages,Cuisine,Chauffeur expérimenté,Vue panoramique,Navigation GPS,Éclairage tamisé,Boisson gratuite,Confort,Animaux acceptés,Ambiance chaleureuse,Sièges inclinables,Espace de rangement,Conduite souple,Conversation,Langue parlée,Ponctualité,Climatisation,Sport",Traveler,Guider
1591,Limbe,"Climatisation,Vue panoramique,Confort,Silence,Animaux acceptés,Conduite souple,Navigation GPS,Ambiance chaleureuse,Cuisine,Boisson gratuite,Connectivité,Sport,Sièges inclinables,Musique,Langue parlée,Ponctualité,Chauffeur expérimenté,Éclairage tamisé,Espace de rangement",Planner,Guider
2200,Banga Bakundu,"Conduite souple,Connectivité,Ambiance chaleureuse,Climatisation,Musique,Chauffeur expérimenté,Sièges inclinables,Confort",Traveler,Mbanga
4315,Buea,"Ambiance chaleureuse,Éclairage tamisé,Climatisation,Cuisine,Connectivité,Confort,Musique",Traveler,Boutours
3822,Bandjoun,"Langue parlée,Sièges inclinables,Sport,Navigation GPS,Conversation,Cuisine,Musique,Ambiance chaleureuse,Assistance bagages,Silence,Conduite souple,Boisson gratuite,Connectivité,Chauffeur expérimenté,Wi-Fi gratuit,Animaux acceptés,Ponctualité,Confort,Vue panoramique,Espace de rangement,Climatisation,Éclairage tamisé",Traveler,Garoua
3415,Bafang,"Animaux acceptés,Sièges inclinables,Conduite souple,Confort,Chauffeur expérimenté,Connectivité,Vue panoramique,Langue parlée,Conversation,Musique,Navigation GPS,Silence,Climatisation,Éclairage tamisé,Boisson gratuite,Ponctualité",Traveler,Guider
4997,Edéa,"Climatisation,Ponctualité,Conduite souple,Espace de rangement,Sport,Vue panoramique,Boisson gratuite,Silence,Langue parlée,Ambiance chaleureuse,Navigation GPS,Connectivité,Chauffeur expérimenté,Musique,Animaux acceptés,Wi-Fi gratuit",Planner,Bonaberi
2460,Meiganga,"Silence,Musique,Conduite souple",Traveler,Bertoua
3843,Bimbia,"Connectivité,Vue panoramique,Navigation GPS,Sport,Animaux acceptés,Confort,Silence,Wi-Fi gratuit,Musique,Assistance bagages,Boisson gratuite,Climatisation,Éclairage tamisé,Conduite souple,Conversation",Planner,Garoua
3157,Mbalmayo,"Conversation,Ponctualité,Animaux acceptés,Climatisation,Éclairage tamisé,Navigation GPS,Conduite souple,Silence,Langue parlée,Sport,Cuisine,Wi-Fi gratuit,Sièges inclinables,Connectivité,Vue panoramique,Espace de rangement,Confort,Assistance bagages,Ambiance chaleureuse,Musique",Traveler,Melong
1359,Muyuka,"Wi-Fi gratuit,Conversation,Vue panoramique,Boisson gratuite,Silence",Traveler,Guider
1180,Bafoussam,"Musique,Langue parlée,Confort,Climatisation,Navigation GPS,Vue panoramique,Espace de rangement,Connectivité",Traveler,Bonanjo
2471,Messa,"Confort,Ponctualité,Conversation,Éclairage tamisé,Cuisine,Climatisation,Animaux acceptés,Boisson gratuite,Assistance bagages,Ambiance chaleureuse,Sport,Navigation GPS,Musique,Chauffeur expérimenté,Silence,Espace de rangement,Vue panoramique",Planner,Mbalmayo
4413,Mbouda,"Sport,Wi-Fi gratuit",Planner,Dibombari
1513,Mutengene,"Langue parlée,Espace de rangement,Ponctualité,Confort,Silence,Navigation GPS",Planner,Guider
1850,Muyuka,"Assistance bagages,Connectivité,Ambiance chaleureuse,Animaux acceptés,Éclairage tamisé,Climatisation,Espace de rangement,Conduite souple,Cuisine,Musique",Traveler,Bogo
165,Mokolo,"Chauffeur expérimenté,Conversation,Langue parlée,Confort,Navigation GPS,Ambiance chaleureuse,Assistance bagages,Boisson gratuite,Musique,Vue panoramique,Espace de rangement,Ponctualité,Connectivité,Cuisine,Éclairage tamisé,Sport,Wi-Fi gratuit,Climatisation",Traveler,Limbe
1968,Mbandjock,"Animaux acceptés,Langue parlée,Sièges inclinables,Sport,Navigation GPS,Chauffeur expérimenté,Vue panoramique,Cuisine,Confort,Boisson gratuite,Conversation,Wi-Fi gratuit,Musique,Climatisation,Ponctualité,Conduite souple,Connectivité,Assistance bagages,Éclairage tamisé,Silence,Ambiance chaleureuse",Planner,Bertoua
845,Campo,"Sport,Silence,Conduite souple,Confort",Planner,Dibombari
3785,Yaounde,"Climatisation,Confort,Boisson gratuite,Ambiance chaleureuse,Sport,Langue parlée,Assistance bagages,Conversation,Animaux acceptés,Silence,Cuisine,Wi-Fi gratuit,Vue panoramique,Navigation GPS,Chauffeur expérimenté,Sièges inclinables,Ponctualité",Traveler,Campo
1163,Limbe,"Conduite souple,Ponctualité",Planner,Bimbia
952,Fontem,"Ambiance chaleureuse,Ponctualité,Boisson gratuite,Éclairage tamisé",Traveler,Bafang
4515,Nanga-Eboko,"Climatisation,Conduite souple,Ambiance chaleureuse",Planner,Campo
3198,Belabo,"Sièges inclinables,Sport,Boisson gratuite,Conduite souple,Connectivité,Wi-Fi gratuit,Climatisation,Conversation,Confort,Éclairage tamisé,Animaux acceptés,Silence,Navigation GPS,Langue parlée,Ambiance chaleureuse",Traveler,Mbanga
4674,Essos,"Sièges inclinables,Vue panoramique,Ponctualité,Connectivité,Sport,Wi-Fi gratuit,Espace de rangement,Ambiance chaleureuse,Éclairage tamisé,Animaux acceptés,Boisson gratuite,Conduite souple,Climatisation,Confort,Conversation,Cuisine,Chauffeur expérimenté,Silence",Traveler,Edéa
4578,Mbouda,"Éclairage tamisé,Ponctualité",Planner,Muyuka
2847,Yagoua,"Ambiance chaleureuse,Climatisation,Conversation,Navigation GPS,Connectivité,Musique,Éclairage tamisé,Vue panoramique,Langue parlée,Sport,Espace de rangement,Cuisine,Boisson gratuite,Assistance bagages,Conduite souple,Chauffeur expérimenté,Ponctualité,Animaux acceptés,Silence,Wi-Fi gratuit,Confort,Sièges inclinables",Planner,Bamenda
2408,Loum,"Langue parlée,Chauffeur expérimenté,Vue panoramique,Confort,Boisson gratuite",Planner,Kribi
4003,Bonanjo,"Assistance bagages,Ambiance chaleureuse,Conversation,Confort,Climatisation",Planner,Nanga-Eboko
1190,Mokolo,"Navigation GPS,Silence,Conversation,Ponctualité,Espace de rangement,Sièges inclinables,Éclairage tamisé,Climatisation",Planner,Edéa
1393,Bertoua,"Cuisine,Conversation,Sport,Conduite souple,Navigation GPS,Langue parlée,Ponctualité,Confort,Climatisation,Silence,Sièges inclinables,Animaux acceptés,Espace de rangement",Planner,Bali
1736,Mora,"Sièges inclinables,Conduite souple",Planner,Gazawa
2222,Mutengene,"Ponctualité,Conversation,Éclairage tamisé",Planner,Yaounde
760,Mbalmayo,"Confort,Conversation,Espace de rangement",Traveler,Mokolo
3124,Mbalmayo,"Sport,Espace de rangement,Vue panoramique,Conversation,Assistance bagages,Navigation GPS,Climatisation,Wi-Fi gratuit,Ponctualité,Animaux acceptés,Boisson gratuite,Confort,Musique,Cuisine,Chauffeur expérimenté,Éclairage tamisé,Langue parlée,Connectivité,Conduite souple",Planner,Campo
1362,Bamenda,"Ambiance chaleureuse,Wi-Fi gratuit,Confort,Ponctualité,Animaux acceptés,Connectivité,Conversation,Éclairage tamisé,Chauffeur expérimenté",Traveler,Nkongsamba
1104,Bimbia,"Langue parlée,Ponctualité,Wi-Fi gratuit,Sièges inclinables,Conversation,Sport,Assistance bagages,Musique,Espace de rangement,Conduite souple,Confort,Chauffeur expérimenté,Connectivité,Vue panoramique,Animaux acceptés",Traveler,Bertoua
4424,Bertoua,"Sport,Boisson gratuite,Navigation GPS,Éclairage tamisé",Traveler,Bonamoussadi
496,Muyuka,"Climatisation,Chauffeur expérimenté,Cuisine,Musique,Vue panoramique,Conversation,Navigation GPS,Éclairage tamisé,Langue parlée,Boisson gratuite,Assistance bagages,Wi-Fi gratuit,Ambiance chaleureuse",Planner,Bonamoussadi
813,Bandjoun,"Ambiance chaleureuse,Silence,Musique,Climatisation,Ponctualité,Conversation,Sièges inclinables,Boisson gratuite,Espace de rangement,Confort,Éclairage tamisé,Wi-Fi gratuit",Planner,Batibo
1683,Melong,"Navigation GPS,Confort,Sièges inclinables,Espace de rangement",Traveler,Beti
2189,Bonakouamouang,"Sièges inclinables,Éclairage tamisé,Wi-Fi gratuit,Sport,Cuisine,Boisson gratuite,Conduite souple,Connectivité,Chauffeur expérimenté,Animaux acceptés,Navigation GPS,Confort,Conversation,Ambiance chaleureuse,Silence",Planner,Douala
2653,Messa,"Boisson gratuite,Chauffeur expérimenté,Conversation,Cuisine,Ambiance chaleureuse,Langue parlée,Conduite souple,Ponctualité,Éclairage tamisé,Silence,Confort,Espace de rangement,Sport,Climatisation,Sièges inclinables,Musique",Traveler,Bali Nyonga
4463,Figuif,"Sièges inclinables,Silence,Connectivité,Conduite souple,Éclairage tamisé,Langue parlée",Traveler,Kribi
3477,Bali,"Conversation,Boisson gratuite,Chauffeur expérimenté,Sport,Musique,Connectivité,Langue parlée,Wi-Fi gratuit,Silence,Climatisation,Cuisine,Conduite souple,Ambiance chaleureuse,Éclairage tamisé,Vue panoramique,Navigation GPS,Assistance bagages,Sièges inclinables,Espace de rangement",Planner,Nanga-Eboko
4716,Batibo,"Espace de rangement,Confort,Conversation,Cuisine,Musique,Ponctualité,Ambiance chaleureuse,Chauffeur expérimenté,Éclairage tamisé,Wi-Fi gratuit,Vue panoramique,Conduite souple,Climatisation,Silence,Animaux acceptés,Sièges inclinables,Navigation GPS,Connectivité,Sport,Boisson gratuite",Planner,Mutengene
2550,Garoua,"Assistance bagages,Animaux acceptés,Vue panoramique",Planner,Yagoua
4135,Guider,"Vue panoramique,Chauffeur expérimenté,Éclairage tamisé",Traveler,Melong
387,Bafoussam,"Ponctualité,Animaux acceptés,Connectivité,Confort,Musique,Éclairage tamisé,Ambiance chaleureuse,Espace de rangement,Langue parlée,Navigation GPS,Silence,Climatisation,Sport,Assistance bagages,Vue panoramique,Conversation,Boisson gratuite,Wi-Fi gratuit",Planner,Bonamoussadi
2043,Yagoua,"Animaux acceptés,Chauffeur expérimenté,Climatisation,Confort,Boisson gratuite,Silence,Langue parlée,Ambiance chaleureuse,Assistance bagages,Sièges inclinables,Conduite souple,Espace de rangement,Conversation,Ponctualité,Musique,Navigation GPS,Vue panoramique,Wi-Fi gratuit",Traveler,Bamenda
764,Bonanjo,"Confort,Wi-Fi gratuit,Connectivité,Conversation,Ponctualité,Cuisine,Silence,Navigation GPS,Boisson gratuite,Sièges inclinables",Traveler,Limbe
1018,Loum,"Animaux acceptés,Navigation GPS,Langue parlée,Sièges inclinables,Connectivité,Boisson gratuite,Confort,Sport,Conduite souple,Vue panoramique,Assistance bagages,Éclairage tamisé,Ambiance chaleureuse,Chauffeur expérimenté,Wi-Fi gratuit,Cuisine,Musique,Espace de rangement",Planner,Bertoua
2869,Bafoussam,"Boisson gratuite,Chauffeur expérimenté,Ponctualité,Langue parlée,Conduite souple,Sport,Animaux acceptés,Espace de rangement,Musique,Vue panoramique,Confort,Ambiance chaleureuse,Éclairage tamisé,Silence,Wi-Fi gratuit,Cuisine,Conversation,Navigation GPS,Assistance bagages,Connectivité",Traveler,Kumba
1791,Batibo,"Conduite souple,Silence",Planner,Melong
2456,Mbandjock,"Assistance bagages,Espace de rangement,Silence,Musique,Ambiance chaleureuse,Wi-Fi gratuit,Vue panoramique,Conduite souple,Animaux acceptés,Climatisation,Sport",Traveler,Dibombari
2556,Bafia,"Navigation GPS,Musique,Langue parlée,Vue panoramique,Sport,Confort,Sièges inclinables,Chauffeur expérimenté,Animaux acceptés,Conduite souple,Cuisine,Connectivité,Ponctualité,Wi-Fi gratuit,Espace de rangement,Éclairage tamisé,Boisson gratuite,Assistance bagages,Conversation",Planner,Bamenda
773,Mbalmayo,"Wi-Fi gratuit,Ponctualité,Vue panoramique,Musique,Sièges inclinables,Confort",Traveler,Edéa
2074,Campo,"Chauffeur expérimenté,Éclairage tamisé,Sport,Wi-Fi gratuit,Ambiance chaleureuse,Espace de rangement,Silence,Assistance bagages,Musique,Conversation",Traveler,Boutours
2071,Limbe,"Confort,Musique,Langue parlée,Éclairage tamisé,Ambiance chaleureuse,Chauffeur expérimenté,Climatisation,Conversation,Cuisine,Sièges inclinables,Boisson gratuite,Silence,Conduite souple,Wi-Fi gratuit,Espace de rangement,Animaux acceptés,Assistance bagages,Vue panoramique,Ponctualité,Sport,Navigation GPS",Traveler,Banga Bakundu
2857,Bali,"Langue parlée,Silence,Animaux acceptés,Musique,Cuisine,Conversation,Sport,Sièges inclinables,Vue panoramique,Ambiance chaleureuse,Assistance bagages,Éclairage tamisé,Wi-Fi gratuit,Chauffeur expérimenté,Navigation GPS",Traveler,Gazawa
1629,Messa,"Ambiance chaleureuse,Connectivité,Sport,Sièges inclinables,Navigation GPS,Musique,Wi-Fi gratuit,Animaux acceptés,Cuisine,Confort,Ponctualité,Assistance bagages",Planner,Essos
2050,Nanga-Eboko,"Espace de rangement,Conversation,Connectivité,Sièges inclinables,Assistance bagages,Silence,Navigation GPS,Boisson gratuite,Confort,Cuisine,Ponctualité,Wi-Fi gratuit,Conduite souple,Animaux acceptés,Ambiance chaleureuse,Langue parlée,Vue panoramique,Sport",Traveler,Messa
2163,Kumba,"Ponctualité,Animaux acceptés,Chauffeur expérimenté,Silence,Conversation,Espace de rangement,Navigation GPS,Langue parlée,Boisson gratuite,Wi-Fi gratuit,Connectivité,Cuisine,Climatisation,Éclairage tamisé,Sièges inclinables",Traveler,Nkongsamba
958,Mbalmayo,"Silence,Animaux acceptés,Navigation GPS,Boisson gratuite,Musique",Traveler,Bandjoun
3589,Bafia,"Boisson gratuite,Connectivité,Espace de rangement,Vue panoramique,Conduite souple,Assistance bagages,Climatisation,Chauffeur expérimenté,Ambiance chaleureuse,Éclairage tamisé,Langue parlée,Silence,Wi-Fi gratuit,Conversation,Ponctualité,Confort,Cuisine",Traveler,Batibo
36,Belabo,"Chauffeur expérimenté,Sièges inclinables,Animaux acceptés,Conversation,Éclairage tamisé,Silence,Navigation GPS,Ponctualité,Ambiance chaleureuse,Langue parlée,Conduite souple,Assistance bagages,Vue panoramique,Musique,Climatisation,Sport,Cuisine,Espace de rangement,Boisson gratuite,Connectivité,Confort,Wi-Fi gratuit",Planner,Bafoussam
3386,Yagoua,"Vue panoramique,Éclairage tamisé,Confort,Silence,Assistance bagages,Animaux acceptés",Traveler,Meiganga
1486,Bamenda,"Conduite souple,Conversation,Silence,Éclairage tamisé,Animaux acceptés,Navigation GPS,Boisson gratuite,Wi-Fi gratuit,Vue panoramique,Ponctualité,Climatisation,Chauffeur expérimenté,Cuisine,Sièges inclinables,Espace de rangement,Langue parlée,Assistance bagages,Connectivité,Musique",Planner,Douala
1136,Bali Nyonga,"Connectivité,Assistance bagages,Éclairage tamisé,Animaux acceptés,Sièges inclinables,Ambiance chaleureuse,Ponctualité,Boisson gratuite,Navigation GPS,Confort,Vue panoramique,Langue parlée,Musique,Climatisation,Sport,Wi-Fi gratuit,Chauffeur expérimenté,Conduite souple,Cuisine,Espace de rangement",Traveler,Guider
